condition,sequence,camera,physical_camera_id,L_hand_max_px,preferred_q,boundary,correct_direction,f_scene,f_reference
N2,p41-plant-0004,brics-odroid-012_cam1,brics-odroid-012_cam1,1.3236300945281982,0.8253850340843201,0,0,819.677001953125,926.514709
N2,p41-plant-0004,brics-odroid-014_cam1,brics-odroid-014_cam1,0.6754913330078125,0.6671359539031982,0,0,823.8992309570312,922.314819
N2,p41-plant-0004,brics-odroid-015_cam0,brics-odroid-015_cam0,1.2210347652435303,0.7975291013717651,0,0,869.7098388671875,914.97937
N2,p41-plant-0004,brics-odroid-015_cam1,brics-odroid-015_cam1,2.098581910133362,1.4493764638900757,0,1,752.3020935058594,930.794434
N2,p41-plant-0004,brics-odroid-016_cam0,brics-odroid-016_cam0,0.8134005665779114,1.0141841173171997,0,0,1061.8882446289062,919.84082
N2,p41-plant-0004,brics-odroid-017_cam0,brics-odroid-017_cam0,2.1205220222473145,1.390878438949585,0,1,835.1065368652344,921.894775
N2,p41-plant-0004,brics-odroid-017_cam1,brics-odroid-017_cam1,1.4830142259597778,1.2808700799942017,0,1,880.7257385253906,938.321167
N2,p41-plant-0004,brics-odroid-019_cam1,brics-odroid-019_cam1,2.734692096710205,1.0714523792266846,0,1,907.995849609375,920.925659
N2,p41-plant-0004,brics-odroid-020_cam0,brics-odroid-020_cam0,2.552121877670288,1.5,1,0,937.6947631835938,899.424316
N2,p41-plant-0004,brics-odroid-020_cam1,brics-odroid-020_cam1,0.9346566200256348,0.8310718536376953,0,0,856.2704162597656,925.858521
N2,p41-plant-0004,brics-odroid-021_cam0,brics-odroid-021_cam0,2.635427474975586,1.390878438949585,0,1,787.1708374023438,938.355225
N2,p41-plant-0004,brics-odroid-021_cam1,brics-odroid-021_cam1,1.5860087871551514,1.1634747982025146,0,1,862.0287475585938,920.78302
N2,p41-plant-0004,brics-odroid-022_cam0,brics-odroid-022_cam0,1.1788718700408936,0.8197370767593384,0,0,915.1299438476562,916.312195
N2,p41-plant-0004,brics-odroid-022_cam1,brics-odroid-022_cam1,3.014153301715851,1.000351905822754,0,1,773.1038208007812,903.016357
N2,p41-plant-0004,brics-odroid-023_cam0,brics-odroid-023_cam0,2.138381242752075,1.4296088218688965,0,1,873.3460083007812,914.887695
N2,p41-plant-0004,brics-odroid-024_cam0,brics-odroid-024_cam0,1.6698436737060547,1.4694175720214844,0,1,824.3345031738281,931.895264
N2,p41-plant-0004,brics-odroid-024_cam1,brics-odroid-024_cam1,8.904623031616211,1.5,1,1,763.8087158203125,951.805908
N2,p41-plant-0004,brics-odroid-025_cam0,brics-odroid-025_cam0,6.447020888328552,1.5,1,1,690.0672607421875,913.867126
N2,p41-plant-0004,brics-odroid-025_cam1,brics-odroid-025_cam1,6.656131267547607,1.5,1,1,641.72998046875,879.872681
N2,p44-dog-0004,brics-odroid-001_cam1,brics-odroid-001_cam1,9.967090845108032,0.7920717597007751,0,0,877.7084350585938,970.607117
N2,p44-dog-0004,brics-odroid-002_cam0,brics-odroid-002_cam0,146.39923763275146,1.171491026878357,0,1,862.878173828125,885.953552
N2,p44-dog-0004,brics-odroid-006_cam0,brics-odroid-006_cam0,0.6799272298812866,1.3347413539886475,0,1,806.9283447265625,899.016907
N2,p44-dog-0004,brics-odroid-007_cam0,brics-odroid-007_cam0,2.9376301169395447,1.5,1,1,860.4302368164062,932.032104
N2,p44-dog-0004,brics-odroid-007_cam1,brics-odroid-007_cam1,3.8903013467788696,1.5,1,1,765.1459350585938,932.874512
N2,p44-dog-0004,brics-odroid-008_cam0,brics-odroid-008_cam0,1.3064440488815308,0.9024490118026733,0,1,945.6842346191406,941.907043
N2,p44-dog-0004,brics-odroid-009_cam1,brics-odroid-009_cam1,3.1000298261642456,1.2808700799942017,0,1,860.8326416015625,959.593506
N2,p44-dog-0004,brics-odroid-010_cam0,brics-odroid-010_cam0,0.9574291706085205,0.9339695572853088,0,0,879.2644653320312,933.87085
N2,p44-dog-0004,brics-odroid-011_cam0,brics-odroid-011_cam0,0.579252153635025,1.5,1,1,755.8075866699219,938.384766
N2,p44-dog-0004,brics-odroid-012_cam0,brics-odroid-012_cam0,0.4319344758987427,0.8367978930473328,0,0,846.3138427734375,953.767944
N2,p44-dog-0004,brics-odroid-012_cam1,brics-odroid-012_cam1,0.6040785312652588,0.8425633907318115,0,0,841.4112243652344,911.326538
N2,p44-dog-0004,brics-odroid-014_cam1,brics-odroid-014_cam1,0.6828902959823608,1.5,1,1,773.3426513671875,940.467224
N2,p44-dog-0004,brics-odroid-015_cam1,brics-odroid-015_cam1,0.3576531410217285,0.808556854724884,0,0,765.4824829101562,941.986267
N2,p44-dog-0004,brics-odroid-016_cam0,brics-odroid-016_cam0,131.78800415992737,0.9468839168548584,0,0,930.206298828125,986.61853
N2,p44-dog-0004,brics-odroid-017_cam0,brics-odroid-017_cam0,3.445145606994629,0.9404045343399048,0,0,873.7101440429688,917.866882
N2,p44-dog-0004,brics-odroid-017_cam1,brics-odroid-017_cam1,2.1784616708755493,1.056839108467102,0,1,852.8450317382812,931.661072
N2,p44-dog-0004,brics-odroid-019_cam1,brics-odroid-019_cam1,5.574480056762695,1.2808700799942017,0,0,1002.7681884765625,958.992859
N2,p44-dog-0004,brics-odroid-020_cam0,brics-odroid-020_cam0,3.813962697982788,1.3256080150604248,0,1,756.7109375,931.864014
N2,p44-dog-0004,brics-odroid-020_cam1,brics-odroid-020_cam1,1.7703684568405151,1.3625208139419556,0,1,841.432861328125,945.561951
N2,p44-dog-0004,brics-odroid-021_cam0,brics-odroid-021_cam0,2.549500286579132,1.1876896619796753,0,1,790.3062133789062,920.005005
N2,p44-dog-0004,brics-odroid-021_cam1,brics-odroid-021_cam1,0.9396827816963196,1.0862677097320557,0,1,806.3634033203125,920.716309
N2,p44-dog-0004,brics-odroid-022_cam0,brics-odroid-022_cam0,2.08603435754776,1.4694175720214844,0,1,825.0638732910156,909.549255
N2,p44-dog-0004,brics-odroid-022_cam1,brics-odroid-022_cam1,1.8778104782104492,1.2461693286895752,0,1,725.3905639648438,900.313538
N2,p44-dog-0004,brics-odroid-023_cam0,brics-odroid-023_cam0,1.451831340789795,1.2124086618423462,0,1,832.4121704101562,901.922424
N2,p44-dog-0004,brics-odroid-024_cam0,brics-odroid-024_cam0,3.3082966804504395,1.3625208139419556,0,1,737.3396606445312,892.527466
N2,p44-dog-0004,brics-odroid-024_cam1,brics-odroid-024_cam1,3.5761533975601196,1.5,1,1,792.0252685546875,920.34082
N2,p44-dog-0004,brics-odroid-025_cam0,brics-odroid-025_cam0,3.020264506340027,0.9212313294410706,0,0,658.8664855957031,903.565063
N2,p44-dog-0004,brics-odroid-025_cam1,brics-odroid-025_cam1,2.9073585271835327,1.4694175720214844,0,1,706.2935485839844,894.818848
N2,p44-dog-0004,brics-odroid-026_cam0,brics-odroid-026_cam0,6.484911918640137,1.2041122913360596,0,1,891.555419921875,895.203247
N2,p44-dog-0004,brics-odroid-026_cam1,brics-odroid-026_cam1,1.2992503643035889,1.5,1,1,895.3971557617188,935.543335
N2,p44-dog-0004,brics-odroid-027_cam0,brics-odroid-027_cam0,1.0892815589904785,0.7759227752685547,0,0,901.2558898925781,920.350464
N2,p44-dog-0004,brics-odroid-029_cam0,brics-odroid-029_cam0,1.873805284500122,1.5,1,1,825.6123352050781,919.495972
N2,p44-dog-0004,brics-odroid-029_cam1,brics-odroid-029_cam1,11.292033195495605,1.4004615545272827,0,1,793.1149291992188,927.140747
N2,p44-dog-0004,brics-odroid-030_cam0,brics-odroid-030_cam0,2.487511157989502,1.4198262691497803,0,1,776.0543518066406,945.355957
N2,p52-instrument-0034,brics-odroid-002_cam0,brics-odroid-002_cam0,225.34578132629395,1.5,1,1,885.4076538085938,931.786255
N2,p52-instrument-0034,brics-odroid-007_cam0,brics-odroid-007_cam0,3.6105565428733826,1.2547553777694702,0,1,875.3183288574219,919.000183
N2,p52-instrument-0034,brics-odroid-007_cam1,brics-odroid-007_cam1,2.523791491985321,1.4296088218688965,0,1,809.2392578125,945.903381
N2,p52-instrument-0034,brics-odroid-012_cam1,brics-odroid-012_cam1,2.0927459001541138,0.9339695572853088,0,0,850.6044006347656,919.386963
N2,p52-instrument-0034,brics-odroid-015_cam1,brics-odroid-015_cam1,8.3358353972435,1.5,1,1,789.217529296875,908.360901
N2,p52-instrument-0034,brics-odroid-016_cam0,brics-odroid-016_cam0,6.426441550254822,1.5,1,0,984.5509338378906,924.890198
N2,p52-instrument-0034,brics-odroid-021_cam0,brics-odroid-021_cam0,11.559707045555115,1.5,1,1,802.6807556152344,925.329956
N2,p52-instrument-0034,brics-odroid-023_cam0,brics-odroid-023_cam0,5.483089983463287,1.343937635421753,0,1,855.3344421386719,918.969177
N2,p52-instrument-0034,brics-odroid-024_cam0,brics-odroid-024_cam0,6.836295485496521,1.056839108467102,0,1,863.1531066894531,924.838501
N2,p52-instrument-0034,brics-odroid-025_cam1,brics-odroid-025_cam1,24.003812611103058,1.5,1,1,874.7498474121094,894.408875
N2,p52-instrument-0034,brics-odroid-027_cam0,brics-odroid-027_cam0,0.7588322162628174,0.6625708341598511,0,0,880.9151611328125,907.767273
N2,p52-instrument-0034,brics-odroid-030_cam0,brics-odroid-030_cam0,72.28195142745972,1.0788346529006958,0,1,772.4967651367188,922.447449
N2,p52-instrument-0034,brics-odroid-030_cam1,brics-odroid-030_cam1,287.5705099105835,1.0788346529006958,0,1,777.1685180664062,898.433655
N3,p36-tea-0010,brics-odroid-001_cam0,brics-odroid-001_cam0,9.56886911392212,1.5,1,1,782.4989318847656,921.610657
N3,p36-tea-0010,brics-odroid-001_cam1,brics-odroid-001_cam1,16.019802808761597,0.9149275422096252,0,0,809.0219116210938,918.354065
N3,p36-tea-0010,brics-odroid-002_cam0,brics-odroid-002_cam0,41.219748854637146,1.5,1,1,877.6285705566406,940.340637
N3,p36-tea-0010,brics-odroid-006_cam0,brics-odroid-006_cam0,1.7918927669525146,0.9468839168548584,0,0,852.055908203125,919.383789
N3,p36-tea-0010,brics-odroid-007_cam0,brics-odroid-007_cam0,10.857802629470825,1.3813608884811401,0,1,883.5841674804688,924.420349
N3,p36-tea-0010,brics-odroid-007_cam1,brics-odroid-007_cam1,11.760292530059814,1.410110592842102,0,1,868.883056640625,931.304504
N3,p36-tea-0010,brics-odroid-009_cam1,brics-odroid-009_cam1,6.400999426841736,1.3165371417999268,0,1,756.7066955566406,931.934998
N3,p36-tea-0010,brics-odroid-010_cam0,brics-odroid-010_cam0,5.008034944534302,0.9799564480781555,0,1,956.4916076660156,932.026672
N3,p36-tea-0010,brics-odroid-010_cam1,brics-odroid-010_cam1,1.7442946434020996,1.0714523792266846,0,1,815.4442138671875,934.134155
N3,p36-tea-0010,brics-odroid-011_cam0,brics-odroid-011_cam0,0.441957950592041,1.0282076597213745,0,1,803.4896240234375,922.774414
N3,p36-tea-0010,brics-odroid-012_cam0,brics-odroid-012_cam0,0.7692747712135315,1.5,1,1,862.0792846679688,926.425415
N3,p36-tea-0010,brics-odroid-012_cam1,brics-odroid-012_cam1,2.7972311973571777,1.3075282573699951,0,1,792.2678833007812,926.514709
N3,p36-tea-0010,brics-odroid-014_cam1,brics-odroid-014_cam1,0.6115278601646423,1.4593626260757446,0,1,849.4110717773438,922.314819
N3,p36-tea-0010,brics-odroid-015_cam0,brics-odroid-015_cam0,3.968438446521759,1.3531973361968994,0,1,820.3155517578125,914.97937
N3,p36-tea-0010,brics-odroid-015_cam1,brics-odroid-015_cam1,3.7932218313217163,1.3719085454940796,0,1,794.5360107421875,930.794434
N3,p36-tea-0010,brics-odroid-016_cam0,brics-odroid-016_cam0,1.6444721221923828,1.4795417785644531,0,0,948.880126953125,919.84082
N3,p36-tea-0010,brics-odroid-017_cam0,brics-odroid-017_cam0,1.1000105142593384,1.390878438949585,0,1,877.2437438964844,921.894775
N3,p36-tea-0010,brics-odroid-017_cam1,brics-odroid-017_cam1,1.9612289667129517,1.4694175720214844,0,1,865.5918273925781,938.321167
N3,p36-tea-0010,brics-odroid-019_cam1,brics-odroid-019_cam1,1.5355498790740967,1.343937635421753,0,0,934.014892578125,920.925659
N3,p36-tea-0010,brics-odroid-020_cam0,brics-odroid-020_cam0,3.764808416366577,1.5,1,1,828.335693359375,899.424316
N3,p36-tea-0010,brics-odroid-020_cam1,brics-odroid-020_cam1,2.222560465335846,0.8660253882408142,0,0,798.2892150878906,925.858521
N3,p36-tea-0010,brics-odroid-021_cam0,brics-odroid-021_cam0,3.4713340997695923,1.2291730642318726,0,1,831.4344482421875,938.355225
N3,p36-tea-0010,brics-odroid-021_cam1,brics-odroid-021_cam1,1.8158063292503357,1.27210533618927,0,1,779.1639099121094,920.78302
N3,p36-tea-0010,brics-odroid-022_cam0,brics-odroid-022_cam0,2.08843857049942,1.5,1,1,823.7421264648438,916.312195
N3,p36-tea-0010,brics-odroid-022_cam1,brics-odroid-022_cam1,1.852544903755188,1.5,1,1,835.8916625976562,903.016357
N3,p36-tea-0010,brics-odroid-023_cam0,brics-odroid-023_cam0,0.675018310546875,1.5,1,1,867.6093444824219,914.887695
N3,p36-tea-0010,brics-odroid-024_cam0,brics-odroid-024_cam0,1.741428256034851,0.8600993752479553,0,0,814.3241577148438,931.895264
N3,p36-tea-0010,brics-odroid-024_cam1,brics-odroid-024_cam1,3.4576733708381653,1.2461693286895752,0,1,852.5800476074219,951.805908
N3,p36-tea-0010,brics-odroid-025_cam0,brics-odroid-025_cam0,7.488164901733398,0.6446207761764526,0,0,651.0626220703125,913.867126
N3,p36-tea-0010,brics-odroid-025_cam1,brics-odroid-025_cam1,2.454362690448761,0.9212313294410706,0,0,810.9700317382812,879.872681
N3,p36-tea-0010,brics-odroid-026_cam0,brics-odroid-026_cam0,8.135442972183228,1.1958727836608887,0,1,853.7727661132812,921.928467
N3,p36-tea-0010,brics-odroid-026_cam1,brics-odroid-026_cam1,1.6751972436904907,1.1876896619796753,0,1,882.5094299316406,927.79425
N3,p36-tea-0010,brics-odroid-027_cam0,brics-odroid-027_cam0,1.4166417121887207,0.7920717597007751,0,1,927.6569213867188,917.449829
N3,p36-tea-0010,brics-odroid-027_cam1,brics-odroid-027_cam1,0.8035459518432617,1.4296088218688965,0,1,788.4136352539062,919.998901
N3,p36-tea-0010,brics-odroid-028_cam0,brics-odroid-028_cam0,7.620253562927246,0.781268835067749,0,0,815.2188110351562,919.052307
N3,p36-tea-0010,brics-odroid-029_cam0,brics-odroid-029_cam0,7.779604554176331,0.5,1,1,1006.9344177246094,907.913086
N3,p36-tea-0010,brics-odroid-029_cam1,brics-odroid-029_cam1,0.7191879749298096,0.8310718536376953,0,0,801.7279663085938,905.857727
N3,p36-tea-0010,brics-odroid-030_cam0,brics-odroid-030_cam0,2.961923599243164,1.27210533618927,0,1,742.5394897460938,930.997131
N3,p36-tea-0010,brics-odroid-030_cam1,brics-odroid-030_cam1,12.610204815864563,1.5,1,1,749.2306823730469,907.045105
N3,p41-boxing-0021,brics-odroid-001_cam1,brics-odroid-001_cam1,735.0494797229767,1.5,1,1,846.1591186523438,918.354065
N3,p41-boxing-0021,brics-odroid-002_cam0,brics-odroid-002_cam0,3062.179242372513,1.3075282573699951,0,1,852.9806213378906,940.340637
N3,p41-boxing-0021,brics-odroid-006_cam0,brics-odroid-006_cam0,1.693819522857666,1.3813608884811401,0,1,842.8989562988281,919.383789
N3,p41-boxing-0021,brics-odroid-007_cam0,brics-odroid-007_cam0,20.022106647491455,1.3165371417999268,0,1,904.1539611816406,924.420349
N3,p41-boxing-0021,brics-odroid-007_cam1,brics-odroid-007_cam1,18.773698806762695,1.4795417785644531,0,1,863.99072265625,931.304504
N3,p41-boxing-0021,brics-odroid-008_cam0,brics-odroid-008_cam0,10.879549622535706,1.1795625686645508,0,1,914.1251831054688,919.474365
N3,p41-boxing-0021,brics-odroid-009_cam1,brics-odroid-009_cam1,6.283006429672241,1.4004615545272827,0,1,786.0307922363281,931.934998
N3,p41-boxing-0021,brics-odroid-010_cam0,brics-odroid-010_cam0,2.339348316192627,0.9086668491363525,0,0,870.7444458007812,932.026672
N3,p41-boxing-0021,brics-odroid-010_cam1,brics-odroid-010_cam1,80.03208494186401,1.5,1,1,758.0070190429688,934.134155
N3,p41-boxing-0021,brics-odroid-011_cam0,brics-odroid-011_cam0,0.5137772560119629,1.3165371417999268,0,1,880.3270874023438,922.774414
N3,p41-boxing-0021,brics-odroid-012_cam0,brics-odroid-012_cam0,0.3312085270881653,0.7446058988571167,0,0,881.3811950683594,926.425415
N3,p41-boxing-0021,brics-odroid-012_cam1,brics-odroid-012_cam1,1.2130826711654663,0.9404045343399048,0,0,853.9130859375,926.514709
N3,p41-boxing-0021,brics-odroid-014_cam1,brics-odroid-014_cam1,0.5126388072967529,1.5,1,1,844.539306640625,922.314819
N3,p41-boxing-0021,brics-odroid-015_cam0,brics-odroid-015_cam0,1.188050389289856,1.5,1,1,853.3829345703125,914.97937
N3,p41-boxing-0021,brics-odroid-015_cam1,brics-odroid-015_cam1,1.3607764840126038,1.5,1,1,831.7035827636719,930.794434
N3,p41-boxing-0021,brics-odroid-016_cam0,brics-odroid-016_cam0,3.1834378242492676,1.0352919101715088,0,0,923.7862548828125,919.84082
N3,p41-boxing-0021,brics-odroid-017_cam0,brics-odroid-017_cam0,14.384616613388062,1.1958727836608887,0,1,855.9795532226562,921.894775
N3,p41-boxing-0021,brics-odroid-017_cam1,brics-odroid-017_cam1,4.525234341621399,1.0641206502914429,0,1,888.3526916503906,938.321167
N3,p41-boxing-0021,brics-odroid-019_cam1,brics-odroid-019_cam1,8.867856979370117,1.3165371417999268,0,1,849.6828918457031,920.925659
N3,p41-boxing-0021,brics-odroid-020_cam0,brics-odroid-020_cam0,1.0065951347351074,1.4897358417510986,0,1,778.3577270507812,899.424316
N3,p41-boxing-0021,brics-odroid-020_cam1,brics-odroid-020_cam1,2.39314204454422,1.056839108467102,0,1,839.8180236816406,925.858521
N3,p41-boxing-0021,brics-odroid-021_cam0,brics-odroid-021_cam0,9.144513726234436,1.5,1,1,833.8301086425781,938.355225
N3,p41-boxing-0021,brics-odroid-021_cam1,brics-odroid-021_cam1,2.212399661540985,1.4198262691497803,0,1,771.5801391601562,920.78302
N3,p41-boxing-0021,brics-odroid-023_cam0,brics-odroid-023_cam0,0.7079571485519409,0.9799564480781555,0,0,845.5962524414062,914.887695
N3,p41-boxing-0021,brics-odroid-024_cam0,brics-odroid-024_cam0,8.340450286865234,0.8600993752479553,0,0,813.125,931.895264
N3,p41-boxing-0021,brics-odroid-024_cam1,brics-odroid-024_cam1,6.935306549072266,1.4897358417510986,0,1,867.4207153320312,951.805908
N3,p41-boxing-0021,brics-odroid-025_cam0,brics-odroid-025_cam0,3.854959726333618,1.5,1,1,720.8625183105469,913.867126
N3,p41-boxing-0021,brics-odroid-025_cam1,brics-odroid-025_cam1,7.6380884647369385,1.4394587278366089,0,1,839.1444091796875,879.872681
N3,p41-boxing-0021,brics-odroid-026_cam0,brics-odroid-026_cam0,151.13574928045273,1.5,1,1,842.8078002929688,921.928467
N3,p41-boxing-0021,brics-odroid-026_cam1,brics-odroid-026_cam1,0.5825424194335938,0.6904374957084656,0,0,847.140869140625,927.79425
N3,p41-boxing-0021,brics-odroid-027_cam0,brics-odroid-027_cam0,0.8820773959159851,0.7395106554031372,0,0,883.7167663574219,917.449829
N3,p41-boxing-0021,brics-odroid-028_cam0,brics-odroid-028_cam0,15.207924723625183,0.9665910005569458,0,0,822.0958251953125,919.052307
N3,p41-boxing-0021,brics-odroid-029_cam0,brics-odroid-029_cam0,2.1554845571517944,1.049607276916504,0,1,845.2771606445312,907.913086
N3,p41-boxing-0021,brics-odroid-029_cam1,brics-odroid-029_cam1,4.821408987045288,0.953407883644104,0,0,893.2012939453125,905.857727
N3,p41-boxing-0021,brics-odroid-030_cam0,brics-odroid-030_cam0,0.9571132659912109,0.7497361898422241,0,0,784.0708312988281,930.997131
N3,p41-boxing-0021,brics-odroid-030_cam1,brics-odroid-030_cam1,3.786993145942688,1.0072442293167114,0,1,755.7714538574219,907.045105
N3,p41-plant-0004,brics-odroid-001_cam1,brics-odroid-001_cam1,52.23134660720825,1.2896952629089355,0,1,865.3519897460938,918.354065
N3,p41-plant-0004,brics-odroid-002_cam0,brics-odroid-002_cam0,20.9694561958313,1.1012879610061646,0,0,946.9852294921875,940.340637
N3,p41-plant-0004,brics-odroid-006_cam0,brics-odroid-006_cam0,1.5578417778015137,1.2808700799942017,0,0,921.5813598632812,919.383789
N3,p41-plant-0004,brics-odroid-007_cam0,brics-odroid-007_cam0,13.027786135673523,1.049607276916504,0,1,831.3410034179688,924.420349
N3,p41-plant-0004,brics-odroid-007_cam1,brics-odroid-007_cam1,7.5881617069244385,1.5,1,1,867.8584594726562,931.304504
N3,p41-plant-0004,brics-odroid-009_cam1,brics-odroid-009_cam1,2.6597957611083984,1.5,1,1,779.2906494140625,931.934998
N3,p41-plant-0004,brics-odroid-010_cam0,brics-odroid-010_cam0,6.785741329193115,1.5,1,1,713.8148803710938,932.026672
N3,p41-plant-0004,brics-odroid-010_cam1,brics-odroid-010_cam1,6.221020221710205,1.5,1,1,860.66162109375,934.134155
N3,p41-plant-0004,brics-odroid-011_cam0,brics-odroid-011_cam0,0.2909061908721924,0.781268835067749,0,0,889.6863403320312,922.774414
N3,p41-plant-0004,brics-odroid-012_cam0,brics-odroid-012_cam0,1.028370976448059,1.3625208139419556,0,1,826.3524169921875,926.425415
N3,p41-plant-0004,brics-odroid-012_cam1,brics-odroid-012_cam1,1.5782605409622192,0.8253850340843201,0,0,819.677001953125,926.514709
N3,p41-plant-0004,brics-odroid-014_cam1,brics-odroid-014_cam1,0.7320115566253662,0.685712993144989,0,0,823.8992309570312,922.314819
N3,p41-plant-0004,brics-odroid-015_cam0,brics-odroid-015_cam0,1.2353487014770508,0.7244333624839783,0,0,869.7098388671875,914.97937
N3,p41-plant-0004,brics-odroid-015_cam1,brics-odroid-015_cam1,2.270939290523529,1.4694175720214844,0,1,752.3020935058594,930.794434
N3,p41-plant-0004,brics-odroid-016_cam0,brics-odroid-016_cam0,0.8493711948394775,0.9665910005569458,0,1,1061.8882446289062,919.84082
N3,p41-plant-0004,brics-odroid-017_cam0,brics-odroid-017_cam0,4.026728272438049,1.4198262691497803,0,1,835.1065368652344,921.894775
N3,p41-plant-0004,brics-odroid-017_cam1,brics-odroid-017_cam1,1.6940020322799683,1.1634747982025146,0,1,880.7257385253906,938.321167
N3,p41-plant-0004,brics-odroid-019_cam1,brics-odroid-019_cam1,2.230828285217285,1.0282076597213745,0,1,907.995849609375,920.925659
N3,p41-plant-0004,brics-odroid-020_cam0,brics-odroid-020_cam0,2.27315616607666,1.5,1,0,937.6947631835938,899.424316
N3,p41-plant-0004,brics-odroid-020_cam1,brics-odroid-020_cam1,0.7838886976242065,0.8600993752479553,0,0,856.2704162597656,925.858521
N3,p41-plant-0004,brics-odroid-021_cam0,brics-odroid-021_cam0,3.3558785915374756,1.5,1,1,787.1708374023438,938.355225
N3,p41-plant-0004,brics-odroid-021_cam1,brics-odroid-021_cam1,1.625596284866333,1.1634747982025146,0,1,862.0287475585938,920.78302
N3,p41-plant-0004,brics-odroid-022_cam0,brics-odroid-022_cam0,0.8002779483795166,0.7975291013717651,0,0,915.1299438476562,916.312195
N3,p41-plant-0004,brics-odroid-022_cam1,brics-odroid-022_cam1,3.2648733258247375,0.9799564480781555,0,0,773.1038208007812,903.016357
N3,p41-plant-0004,brics-odroid-023_cam0,brics-odroid-023_cam0,2.071200132369995,1.4296088218688965,0,1,873.3460083007812,914.887695
N3,p41-plant-0004,brics-odroid-024_cam0,brics-odroid-024_cam0,1.6276524066925049,1.4694175720214844,0,1,824.3345031738281,931.895264
N3,p41-plant-0004,brics-odroid-024_cam1,brics-odroid-024_cam1,7.867833256721497,1.5,1,1,763.8087158203125,951.805908
N3,p41-plant-0004,brics-odroid-025_cam0,brics-odroid-025_cam0,6.528978586196899,1.5,1,1,690.0672607421875,913.867126
N3,p41-plant-0004,brics-odroid-025_cam1,brics-odroid-025_cam1,6.725509881973267,1.5,1,1,641.72998046875,879.872681
N3,p44-dog-0004,brics-odroid-001_cam1,brics-odroid-001_cam1,12.521634817123413,0.8367978930473328,0,0,877.7084350585938,970.607117
N3,p44-dog-0004,brics-odroid-002_cam0,brics-odroid-002_cam0,196.24432826042175,1.3347413539886475,0,1,862.878173828125,885.953552
N3,p44-dog-0004,brics-odroid-006_cam0,brics-odroid-006_cam0,0.48483383655548096,1.343937635421753,0,1,806.9283447265625,899.016907
N3,p44-dog-0004,brics-odroid-007_cam0,brics-odroid-007_cam0,6.703898161649704,1.5,1,1,860.4302368164062,932.032104
N3,p44-dog-0004,brics-odroid-007_cam1,brics-odroid-007_cam1,4.23676061630249,1.5,1,1,765.1459350585938,932.874512
N3,p44-dog-0004,brics-odroid-008_cam0,brics-odroid-008_cam0,3.8528008460998535,0.959976851940155,0,1,945.6842346191406,941.907043
N3,p44-dog-0004,brics-odroid-009_cam1,brics-odroid-009_cam1,4.215236008167267,1.056839108467102,0,1,860.8326416015625,959.593506
N3,p44-dog-0004,brics-odroid-010_cam0,brics-odroid-010_cam0,1.0078802108764648,0.6763606667518616,0,0,879.2644653320312,933.87085
N3,p44-dog-0004,brics-odroid-011_cam0,brics-odroid-011_cam0,0.6156984865665436,1.5,1,1,755.8075866699219,938.384766
N3,p44-dog-0004,brics-odroid-012_cam0,brics-odroid-012_cam0,0.37964069843292236,0.8310718536376953,0,0,846.3138427734375,953.767944
N3,p44-dog-0004,brics-odroid-012_cam1,brics-odroid-012_cam1,0.6274199485778809,0.8310718536376953,0,0,841.4112243652344,911.326538
N3,p44-dog-0004,brics-odroid-014_cam1,brics-odroid-014_cam1,0.5745785236358643,1.4296088218688965,0,1,773.3426513671875,940.467224
N3,p44-dog-0004,brics-odroid-015_cam1,brics-odroid-015_cam1,0.391981840133667,0.8483686447143555,0,0,765.4824829101562,941.986267
N3,p44-dog-0004,brics-odroid-016_cam0,brics-odroid-016_cam0,110.24557238817215,0.8425633907318115,0,0,930.206298828125,986.61853
N3,p44-dog-0004,brics-odroid-017_cam0,brics-odroid-017_cam0,2.898259162902832,0.9086668491363525,0,0,873.7101440429688,917.866882
N3,p44-dog-0004,brics-odroid-017_cam1,brics-odroid-017_cam1,2.3012564182281494,1.0714523792266846,0,1,852.8450317382812,931.661072
N3,p44-dog-0004,brics-odroid-019_cam1,brics-odroid-019_cam1,5.2623162269592285,1.2634005546569824,0,0,1002.7681884765625,958.992859
N3,p44-dog-0004,brics-odroid-020_cam0,brics-odroid-020_cam0,2.6819010972976685,1.3075282573699951,0,1,756.7109375,931.864014
N3,p44-dog-0004,brics-odroid-020_cam1,brics-odroid-020_cam1,1.6541751623153687,0.7244333624839783,0,0,841.432861328125,945.561951
N3,p44-dog-0004,brics-odroid-021_cam0,brics-odroid-021_cam0,2.9467962980270386,1.1958727836608887,0,1,790.3062133789062,920.005005
N3,p44-dog-0004,brics-odroid-021_cam1,brics-odroid-021_cam1,0.9329031109809875,1.1012879610061646,0,1,806.3634033203125,920.716309
N3,p44-dog-0004,brics-odroid-022_cam0,brics-odroid-022_cam0,1.1889857053756714,1.4593626260757446,0,1,825.0638732910156,909.549255
N3,p44-dog-0004,brics-odroid-022_cam1,brics-odroid-022_cam1,1.6930309534072876,1.2376420497894287,0,1,725.3905639648438,900.313538
N3,p44-dog-0004,brics-odroid-023_cam0,brics-odroid-023_cam0,2.5603772401809692,1.3719085454940796,0,1,832.4121704101562,901.922424
N3,p44-dog-0004,brics-odroid-024_cam0,brics-odroid-024_cam0,2.9351346492767334,1.0072442293167114,0,1,737.3396606445312,892.527466
