condition,sequence,camera,physical_camera_id,f_scene_only,f_reference,f_lam_0.01,f_lam_0.03,f_lam_0.1,f_lam_0.3,f_lam_1.0,f_lam_3.0,f_lam_10.0
N1,p41-plant-0004,brics-odroid-002_cam0,brics-odroid-002_cam0,946.9852667792793,940.340637,946.9734540936313,946.9498347341957,946.8672300472987,946.6317559414318,945.8138369793362,943.7395309699792,941.4092945376441
N1,p41-plant-0004,brics-odroid-006_cam0,brics-odroid-006_cam0,921.5813961501087,919.383789,921.6033643216864,921.6473249973259,921.8014433247348,922.2439871564417,923.8190928826389,928.3428057399,941.017056998237
N1,p41-plant-0004,brics-odroid-007_cam0,brics-odroid-007_cam0,831.3410361516222,924.420349,831.3408706774211,831.3405397418113,831.3393816014633,831.3360737796488,831.3245098103112,831.2915843874696,831.1776646390488
N1,p41-plant-0004,brics-odroid-007_cam1,brics-odroid-007_cam1,867.858493644167,931.304504,867.8724242759957,867.900276828847,867.9976693954146,868.2751530691588,869.2373275580661,871.9121002665953,880.5150946600986
N1,p41-plant-0004,brics-odroid-009_cam1,brics-odroid-009_cam1,779.2906800982581,931.934998,779.2918989792851,779.2943366614805,779.3028677107546,779.3272349531343,779.412436575299,779.6551543900296,780.4964078130631
N1,p41-plant-0004,brics-odroid-010_cam0,brics-odroid-010_cam0,713.8149084772119,932.026672,713.8133545678787,713.810246777654,713.7993698104956,713.7682953209302,713.6595644593399,713.3491605115552,712.2657209286668
N1,p41-plant-0004,brics-odroid-010_cam1,brics-odroid-010_cam1,860.6616549818904,934.134155,860.6848117301683,860.731122958938,860.8931884508693,861.3560287131668,862.9735925423234,867.5748659830042,885.9478254088582
N1,p41-plant-0004,brics-odroid-011_cam0,brics-odroid-011_cam0,889.6863753630073,922.774414,889.6861772219978,889.6857809402978,889.6843939576942,889.6804311789439,889.6665617879985,889.626937825214,889.4882874129547
N1,p41-plant-0004,brics-odroid-012_cam0,brics-odroid-012_cam0,826.3524495294193,926.425415,826.3491841178676,826.3426533194067,826.3197957835272,826.2544907558805,826.0259490319826,825.3731944310408,823.091129377344
N1,p41-plant-0004,brics-odroid-012_cam1,brics-odroid-012_cam1,819.6770342275158,926.514709,819.6712271329683,819.6596599889506,819.619662350931,819.5094029895781,819.1649599373571,818.4369163898696,817.2085796667584
N1,p41-plant-0004,brics-odroid-014_cam1,brics-odroid-014_cam1,823.8992633976708,922.314819,823.8959386321402,823.8892891219618,823.8660160555905,823.7995234595877,823.5668212997905,822.9021459386297,820.577974958096
N1,p41-plant-0004,brics-odroid-015_cam0,brics-odroid-015_cam0,869.7098731115979,914.97937,869.7090487406324,869.7074000593738,869.701630311952,869.6851507772369,869.6275360058054,869.4634655853868,868.8954821310859
N1,p41-plant-0004,brics-odroid-015_cam1,brics-odroid-015_cam1,752.3021231273955,930.794434,752.3024755888615,752.3031805046866,752.305647635438,752.3126959407848,752.3373575492401,752.4077554047876,752.6534050167234
N1,p41-plant-0004,brics-odroid-016_cam0,brics-odroid-016_cam0,1061.888286440248,919.84082,1061.8848599340201,1061.878006935397,1061.8540215854534,1061.7854932591129,1061.545658641912,1060.8605414006968,1058.4640588675022
N1,p41-plant-0004,brics-odroid-017_cam0,brics-odroid-017_cam0,835.1065697471562,921.894775,835.1071495132048,835.1083084915931,835.1123591112553,835.1238827844234,835.1636466243751,835.272595291354,835.6067701998791
N1,p41-plant-0004,brics-odroid-017_cam1,brics-odroid-017_cam1,880.725773203548,938.321167,880.7283406840943,880.7334755711983,880.7514468992226,880.8027868929888,880.9823992326861,881.4949127706817,883.2809916346245
N1,p41-plant-0004,brics-odroid-019_cam1,brics-odroid-019_cam1,907.9958853612795,920.925659,907.9931910550238,907.9878023441952,907.9689408239108,907.9150419154137,907.7262924196187,907.186121046219,905.2851115550932
N1,p41-plant-0004,brics-odroid-020_cam0,brics-odroid-020_cam0,937.6948001048769,899.424316,937.6988335613617,937.7069003335088,937.7351325574492,937.8157833829862,938.0979135185515,938.9027351957457,941.704920455977
N1,p41-plant-0004,brics-odroid-020_cam1,brics-odroid-020_cam1,856.2704499750031,925.858521,856.2708238433868,856.271571583844,856.2741887141751,856.2816665614131,856.3078429007701,856.3826656634516,856.6449335344842
N1,p41-plant-0004,brics-odroid-021_cam0,brics-odroid-021_cam0,787.1708683968179,938.355225,787.1699453165021,787.1680992158045,787.1616384926002,787.1431846752272,787.0786591526369,786.8948374467213,786.2576606704865
N1,p41-plant-0004,brics-odroid-021_cam1,brics-odroid-021_cam1,862.0287815005657,920.78302,862.0297758458364,862.0317645433176,862.0387250573813,862.05861286511,862.1282274809591,862.3271888781758,863.0242836304132
N1,p41-plant-0004,brics-odroid-022_cam0,brics-odroid-022_cam0,915.1299798804619,916.312195,915.1239810866107,915.1119961306459,915.0701809537015,914.951830474701,914.5502567179652,913.5013608814571,910.6509001565432
N1,p41-plant-0004,brics-odroid-022_cam1,brics-odroid-022_cam1,773.103851241376,903.016357,773.1042195390454,773.1049559840798,773.1075319645796,773.1148784173055,773.1404346319957,773.2121379894294,773.4487125662623
N1,p41-plant-0004,brics-odroid-023_cam0,brics-odroid-023_cam0,873.3460426883619,914.887695,873.346653980114,873.3478765714314,873.3521557230739,873.364382573806,873.4071847568418,873.5295470840839,873.9586379640289
N1,p41-plant-0004,brics-odroid-024_cam0,brics-odroid-024_cam0,824.3345356316075,931.895264,824.342096358051,824.357217211488,824.410133905073,824.5612705342173,825.0896203965359,826.5938254055148,831.7983069392512
N1,p41-plant-0004,brics-odroid-024_cam1,brics-odroid-024_cam1,763.808745894917,951.805908,763.822046553958,763.8483694895772,763.9376762821508,764.1708747677116,764.7956092850912,765.7548616413246,766.8836894504672
N1,p41-plant-0004,brics-odroid-025_cam0,brics-odroid-025_cam0,690.0672879132552,913.867126,690.0782031121815,690.1000311349914,690.1764042857748,690.3943998313789,691.1549025061418,693.3069212933841,714.9131148356615
N1,p41-plant-0004,brics-odroid-025_cam1,brics-odroid-025_cam1,641.7300057365597,879.872681,641.7458625119792,641.7775470580696,641.8881393454944,642.2015376276199,643.2691993193866,645.2568347934704,647.2759212816773
N1,p44-dog-0004,brics-odroid-001_cam1,brics-odroid-001_cam1,877.708469617944,970.607117,877.6862034919144,877.6414992794473,877.4832055002322,877.0146538612864,875.1576444530435,871.9553713811123,867.0934304171237
N1,p44-dog-0004,brics-odroid-002_cam0,brics-odroid-002_cam0,862.8782078035422,885.953552,862.8800554183186,862.8837575858807,862.8967884793694,862.9346595498312,863.0751568750906,863.5598972544329,921.8464693233564
N1,p44-dog-0004,brics-odroid-006_cam0,brics-odroid-006_cam0,806.9283764989817,899.016907,806.9310946401489,806.9365308212938,806.9555563928785,807.0099060639585,807.2000237515032,807.7423087854125,809.6297707398469
N1,p44-dog-0004,brics-odroid-007_cam0,brics-odroid-007_cam0,860.4302706954345,932.032104,860.4326653194985,860.4374539194022,860.4542072157744,860.5020155391094,860.6686681901655,861.1390950557497,862.7216098467954
N1,p44-dog-0004,brics-odroid-007_cam1,brics-odroid-007_cam1,765.1459651858497,932.874512,765.156152226767,765.1764628774284,765.2468909893444,765.442629579605,766.0695798290058,767.4772002717149,775.5157730787689
N1,p44-dog-0004,brics-odroid-008_cam0,brics-odroid-008_cam0,945.6842718550058,941.907043,945.6947949372561,945.7158394684567,945.7894781823943,945.9997276569704,946.7338917793682,948.8169620657984,951.4128782937306
N1,p44-dog-0004,brics-odroid-009_cam1,brics-odroid-009_cam1,860.8326754964368,959.593506,860.8286532362779,860.8206085636452,860.7924506100231,860.7119856023629,860.4301980134056,859.6237162548923,856.7848740627061
N1,p44-dog-0004,brics-odroid-010_cam0,brics-odroid-010_cam0,879.264499952649,933.87085,879.2708564324362,879.2835721280028,879.3281058109959,879.4555918342528,879.9046939234306,881.2132366264577,883.7347188245976
N1,p44-dog-0004,brics-odroid-011_cam0,brics-odroid-011_cam0,755.807616429484,938.384766,755.8089707318981,755.8116793305285,755.8211593606545,755.8482446031942,755.9430364444469,756.2138145035095,757.1608872847866
N1,p44-dog-0004,brics-odroid-012_cam0,brics-odroid-012_cam0,846.313876096642,953.767944,846.3162434037989,846.3209779887039,846.3375487270832,846.3848910472534,846.550558295787,847.0236288086107,848.6762952190992
N1,p44-dog-0004,brics-odroid-012_cam1,brics-odroid-012_cam1,841.4112574953982,911.326538,841.4096423965549,841.4064138947317,841.395131913793,841.3630492738758,841.2524990796005,840.950828378819,840.036573618234
N1,p44-dog-0004,brics-odroid-014_cam1,brics-odroid-014_cam1,773.3426818171837,940.467224,773.3408142909661,773.3370792747256,773.32400709792,773.2866612784985,773.1559888994317,772.7829645736024,771.4811636284799
N1,p44-dog-0004,brics-odroid-015_cam1,brics-odroid-015_cam1,765.482513050664,941.986267,765.4846714772395,765.4889900891993,765.5041237236459,765.5475218136448,765.7012964801999,766.1574403218833,767.9796399336402
N1,p44-dog-0004,brics-odroid-016_cam0,brics-odroid-016_cam0,930.2063354545531,986.61853,930.2053232679446,930.2033006469661,930.1962398190575,930.1762219667693,930.1079292733767,929.9268078297422,929.4207211350388
N1,p44-dog-0004,brics-odroid-017_cam0,brics-odroid-017_cam0,873.7101784448885,917.866882,873.7064330736915,873.6989423390072,873.6727248485693,873.5978184270308,873.3356540515271,872.586682489177,869.9661684290645
N1,p44-dog-0004,brics-odroid-017_cam1,brics-odroid-017_cam1,852.8450653186485,931.661072,852.8493341146142,852.8578714535785,852.8877494840646,852.9730925270723,853.2715279118416,854.1219330887579,857.0721704109191
N1,p44-dog-0004,brics-odroid-019_cam1,brics-odroid-019_cam1,1002.7682279600791,958.992859,1002.8492674138766,1003.011328784857,1003.5783594874874,1005.1968702073625,1010.8431176201177,1026.820660253052,1095.9764317109168
N1,p44-dog-0004,brics-odroid-020_cam0,brics-odroid-020_cam0,756.7109672951323,931.864014,756.7128154431376,756.716506269784,756.7293670169759,756.7656290996928,756.8871696862986,757.1940921869584,757.9486577630412
N1,p44-dog-0004,brics-odroid-020_cam1,brics-odroid-020_cam1,841.4328944591408,945.561951,841.4342502998769,841.4369619253838,841.4464520270724,841.4735615678902,841.5683862529722,841.8388117124265,842.7794803355158
N1,p44-dog-0004,brics-odroid-021_cam0,brics-odroid-021_cam0,790.3062444968369,920.005005,790.3034309675525,790.2978037279964,790.2781064889816,790.2218123676067,790.0245926311577,789.4594713864195,787.4621180546231
N1,p44-dog-0004,brics-odroid-021_cam1,brics-odroid-021_cam1,806.3634350704879,920.716309,806.3668323954836,806.3736497126683,806.3977509957531,806.4687433000378,806.745090450215,807.8886170334148,811.7078263368876
N1,p44-dog-0004,brics-odroid-022_cam0,brics-odroid-022_cam0,825.0639057775104,909.549255,825.0674340528019,825.0744905131187,825.0991871764736,825.1697409490758,825.4165844243048,826.1210404535938,828.5774257604327
N1,p44-dog-0004,brics-odroid-022_cam1,brics-odroid-022_cam1,725.3905925267512,900.313538,725.3907336907323,725.391016018401,725.3920041621471,725.3948274034884,725.4047084389648,725.4329373187035,725.5317074890281
N1,p44-dog-0004,brics-odroid-023_cam0,brics-odroid-023_cam0,832.4122031859864,901.922424,832.4130681413973,832.4147980685611,832.4208529852492,832.4381542183193,832.4987257021326,832.6719343726368,833.2798882990901
N1,p44-dog-0004,brics-odroid-024_cam0,brics-odroid-024_cam0,737.3396896769275,892.527466,737.3431986644115,737.350216518488,737.3747777384725,737.4449417748448,737.6903890602896,738.3905815071776,740.6198615434114
N1,p44-dog-0004,brics-odroid-024_cam1,brics-odroid-024_cam1,792.0252997403043,920.34082,792.0234696795313,792.0198045361888,792.006923563692,791.9696606526006,791.8336230500477,791.389405170255,789.1780963223571
N1,p44-dog-0004,brics-odroid-025_cam0,brics-odroid-025_cam0,658.8665115382561,903.565063,658.8664311278492,658.8662700023601,658.8657028437664,658.8640542818135,658.8579349799394,658.8367820071087,658.649143097579
N1,p44-dog-0004,brics-odroid-025_cam1,brics-odroid-025_cam1,706.2935763939577,894.818848,706.2971416544616,706.3042670553551,706.3291523257311,706.3997965592812,706.6418459400114,707.291688963273,709.1753166520973
N1,p44-dog-0004,brics-odroid-026_cam0,brics-odroid-026_cam0,891.5554550264447,895.203247,891.5687049266772,891.5952207182074,891.6881942328042,891.955283393562,892.9073551118449,895.9804527679541,909.8497655537184
N1,p44-dog-0004,brics-odroid-026_cam1,brics-odroid-026_cam1,895.3971910175553,935.543335,895.3956345020496,895.3925214739313,895.3816259059123,895.3504959720765,895.2415442430274,894.9302796442013,893.8411576784881
N1,p44-dog-0004,brics-odroid-027_cam0,brics-odroid-027_cam0,901.2559253790995,920.350464,901.250216180649,901.2387975655325,901.1988301212295,901.0846177793576,900.6846452743964,899.5398978518546,895.5097482062982
N1,p44-dog-0004,brics-odroid-029_cam0,brics-odroid-029_cam0,825.6123677131714,919.495972,825.6176978743074,825.6283579479013,825.6656655945379,825.7722364959106,826.1449737976317,827.2077063766691,830.9022121897485
N1,p44-dog-0004,brics-odroid-029_cam1,brics-odroid-029_cam1,793.1149604277394,927.140747,793.119909942937,793.1298330145478,793.1648182531442,793.2670097578832,793.6529603596483,795.0730012840403,804.640295656208
N1,p44-dog-0004,brics-odroid-030_cam0,brics-odroid-030_cam0,776.0543823634091,945.355957,776.0608541408393,776.0737975006184,776.1190972115703,776.2485074024797,776.7012383431087,777.9930024787196,782.493981047133
N1,p52-instrument-0034,brics-odroid-002_cam0,brics-odroid-002_cam0,885.4076886710965,931.786255,885.4391712094114,885.5023923166424,885.7263912979133,886.3906993871169,888.9628248530304,893.3016163099,906.6319795316005
N1,p52-instrument-0034,brics-odroid-007_cam0,brics-odroid-007_cam0,875.3183633226615,919.000183,875.321133257165,875.3266702794111,875.3460200174442,875.4010504778938,875.5907363865791,876.1088448637752,877.6834489835003
N1,p52-instrument-0034,brics-odroid-007_cam1,brics-odroid-007_cam1,809.2392896759104,945.903381,809.2383571779017,809.2364882083549,809.229904795084,809.2107273097338,809.1389984762386,808.8842565767252,806.6446660405456
N1,p52-instrument-0034,brics-odroid-012_cam1,brics-odroid-012_cam1,850.6044341269076,919.386963,850.6075006796419,850.6136229949101,850.6349384629518,850.6948905172374,850.8942438308194,851.3870152756278,852.5372800873141
N1,p52-instrument-0034,brics-odroid-015_cam1,brics-odroid-015_cam1,789.217560371939,908.360901,789.2182867981599,789.2197374881845,789.2247923101507,789.2390437527488,789.2867988303201,789.4073119123115,789.7030979872472
N1,p52-instrument-0034,brics-odroid-016_cam0,brics-odroid-016_cam0,984.5509726041142,924.890198,984.5664722249967,984.5975585545493,984.7072837491601,985.0289165154516,986.2589858588047,989.9287392778498,1003.5869844419019
N1,p52-instrument-0034,brics-odroid-021_cam0,brics-odroid-021_cam0,802.6807872204057,925.329956,802.6910039585149,802.7113885867161,802.7822259456162,802.9803555803658,803.627644669474,805.1552862677636,809.6839832058965
N1,p52-instrument-0034,brics-odroid-023_cam0,brics-odroid-023_cam0,855.3344758170588,918.969177,855.3330103733454,855.3300795726835,855.3198226813182,855.2905250833209,855.1880744723634,854.8961360674124,853.8833381754325
N1,p52-instrument-0034,brics-odroid-024_cam0,brics-odroid-024_cam0,863.1531406756964,924.838501,863.1565367095342,863.1633286889057,863.1870996895364,863.2550088879707,863.4925984128221,864.1706322440291,866.5052184808941
N1,p52-instrument-0034,brics-odroid-025_cam1,brics-odroid-025_cam1,874.7498818549676,894.408875,874.7626361069958,874.7881397980694,874.8773522121361,875.1318127111327,876.0174135780463,878.4136818703151,882.7703913727626
N1,p52-instrument-0034,brics-odroid-027_cam0,brics-odroid-027_cam0,880.9151958184258,907.767273,880.9146828730279,880.9136569808256,880.9100663433378,880.8998072524209,880.8638989563592,880.7612911560042,880.4020159959477
N1,p52-instrument-0034,brics-odroid-030_cam0,brics-odroid-030_cam0,772.4967955534099,922.447449,772.4900016634656,772.4764117355655,772.4288244219409,772.2926669507689,771.813844174832,770.426006467401,765.326574571151
N1,p52-instrument-0034,brics-odroid-030_cam1,brics-odroid-030_cam1,777.1685486670453,898.433655,777.1896998211964,777.2319938721902,777.3799364044992,777.8018880511279,779.2701237463809,783.3922946432324,791.0218570464564
N2,p36-tea-0010,brics-odroid-001_cam0,brics-odroid-001_cam0,782.4989626952857,921.610657,782.5102000482129,782.5326936332432,782.6116199682263,782.8388416124569,783.6547181184811,786.2406837274258,797.4994868738355
N2,p36-tea-0010,brics-odroid-001_cam1,brics-odroid-001_cam1,809.0219434759466,918.354065,808.9954357764176,808.9422428248955,808.7541822190672,808.2001673275747,806.0694284339427,799.6616191489828,788.0836012333559
N2,p36-tea-0010,brics-odroid-002_cam0,brics-odroid-002_cam0,877.6286051128469,940.340637,877.6399949555133,877.6628546850686,877.743714128328,877.9822858357489,878.9165908368484,881.8349819462223,885.9053489180061
N2,p36-tea-0010,brics-odroid-006_cam0,brics-odroid-006_cam0,852.0559417524189,919.383789,852.051473498241,852.0425297342578,852.011150169673,851.9208343172648,851.5968218091145,850.5975133386142,847.2039972311277
N2,p36-tea-0010,brics-odroid-007_cam0,brics-odroid-007_cam0,883.5842022711734,924.420349,883.5974914414755,883.6241959716116,883.7190080213475,884.001991616648,885.1590917196169,889.1196872188459,896.5835681711709
N2,p36-tea-0010,brics-odroid-007_cam1,brics-odroid-007_cam1,868.8830908524818,931.304504,868.8779155393147,868.8675466219242,868.8310622190025,868.725136391681,868.3335503824279,866.9990626996325,888.8661164290922
N2,p36-tea-0010,brics-odroid-009_cam1,brics-odroid-009_cam1,756.7067253516059,931.934998,756.7077260761619,756.7097298706268,756.7167678738962,756.7370907890545,756.8108200351471,757.0466072278285,767.0232374058105
N2,p36-tea-0010,brics-odroid-010_cam0,brics-odroid-010_cam0,956.491645327415,932.026672,956.5028804216706,956.5255955728991,956.6077666178899,956.868081882874,958.2393715701717,963.7042984313695,979.7054928326463
N2,p36-tea-0010,brics-odroid-010_cam1,brics-odroid-010_cam1,815.4442459749152,934.134155,815.4392507757276,815.4292770380969,815.3945429255231,815.2967700847245,814.970809822147,814.159469121842,812.2651841286109
N2,p36-tea-0010,brics-odroid-011_cam0,brics-odroid-011_cam0,803.4896556604573,922.774414,803.491541584056,803.4953133228792,803.5085132709578,803.5462176584073,803.6780693705009,804.0538171410516,805.3577050374072
N2,p36-tea-0010,brics-odroid-012_cam0,brics-odroid-012_cam0,862.0793186119304,926.425415,862.0804369709838,862.0826736963941,862.090502312031,862.1128704427263,862.191166571084,862.4149355640607,863.1988950605572
N2,p36-tea-0010,brics-odroid-012_cam1,brics-odroid-012_cam1,792.2679144959494,926.514709,792.2766054139657,792.2941946073943,792.3580230947417,792.5623252890477,793.6939844862501,796.2813137792161,797.4488147088252
N2,p36-tea-0010,brics-odroid-014_cam1,brics-odroid-014_cam1,849.4111052225006,922.314819,849.4338830419222,849.4794312787238,849.6387724273125,850.0933680444678,851.6767363373918,855.5478562792538,861.8213622897396
N2,p36-tea-0010,brics-odroid-015_cam0,brics-odroid-015_cam0,820.315584057347,914.97937,820.3178235431162,820.32229806994,820.3379123983252,820.3821298516672,820.5324268487225,820.9269253824115,821.9985571054034
N2,p36-tea-0010,brics-odroid-015_cam1,brics-odroid-015_cam1,794.5360420266629,930.794434,794.5379674948035,794.5418169434972,794.5552744143467,794.5935911179505,794.7261645991558,795.0922621839336,796.2420056017821
N2,p36-tea-0010,brics-odroid-016_cam0,brics-odroid-016_cam0,948.8801643148273,919.84082,948.8838765607321,948.8913009599324,948.9172853847595,948.9915182648572,949.2512361551,949.9924551415905,952.577034296243
N2,p36-tea-0010,brics-odroid-017_cam0,brics-odroid-017_cam0,877.2437784375387,921.894775,877.2440775114841,877.2446756576478,877.2467691510892,877.2527504055155,877.2736829831009,877.3334748127251,877.542565143073
N2,p36-tea-0010,brics-odroid-017_cam1,brics-odroid-017_cam1,865.5918614748437,938.321167,865.5916258527906,865.5911546223324,865.5895054590081,865.5847947915553,865.5683217659445,865.5213782973129,865.3584899760846
N2,p36-tea-0010,brics-odroid-019_cam1,brics-odroid-019_cam1,934.0149293545147,920.925659,934.0188405201816,934.0266631254237,934.0540451201458,934.1323040536795,934.4064983775063,935.1923880826089,937.95364668476
N2,p36-tea-0010,brics-odroid-020_cam0,brics-odroid-020_cam0,828.3357259746956,899.424316,828.3401151933253,828.3488936334664,828.3796182042112,828.4674029511789,828.7746525824866,829.652534371393,859.5910231052901
N2,p36-tea-0010,brics-odroid-020_cam1,brics-odroid-020_cam1,798.2892465201471,925.858521,798.2837828829706,798.2728556035474,798.2346100723563,798.1253366703256,797.742874458882,796.6500801500885,790.6735935848485
N2,p36-tea-0010,brics-odroid-021_cam0,brics-odroid-021_cam0,831.4344809795211,938.355225,831.4460220373079,831.4691021389888,831.5498613550486,831.7804209236765,832.585273009279,834.8669804778197,841.0333652924577
N2,p36-tea-0010,brics-odroid-021_cam1,brics-odroid-021_cam1,779.1639405913166,920.78302,779.1616855384603,779.1571779310019,779.1414274882119,779.0966494557498,778.9424848997052,778.5228320116286,777.2601799376145
N2,p36-tea-0010,brics-odroid-022_cam0,brics-odroid-022_cam0,823.7421588992974,916.312195,823.7456766958223,823.752703933222,823.7772118761345,823.8464940385472,824.0806615575104,824.6857227117827,826.2624426766787
N2,p36-tea-0010,brics-odroid-022_cam1,brics-odroid-022_cam1,835.8916955104934,903.016357,835.8942980450212,835.8995031372799,835.9177212038215,835.96977491089,836.1519872522488,836.6728028556663,838.4980970245667
N2,p36-tea-0010,brics-odroid-023_cam0,brics-odroid-023_cam0,867.6093786441263,914.887695,867.620287734334,867.6421098589885,867.7185287346456,867.9372241934219,868.7068337799636,870.9302501356116,874.4544595861872
N2,p36-tea-0010,brics-odroid-024_cam0,brics-odroid-024_cam0,814.3241897784673,931.895264,814.325265672911,814.327417464625,814.3349487653198,814.3564670218344,814.4317838891575,814.6470003925001,815.4005551462908
N2,p36-tea-0010,brics-odroid-024_cam1,brics-odroid-024_cam1,852.580081177354,951.805908,852.6070160763416,852.6608497220371,852.8488887294642,853.3829174865583,855.2151846897574,860.1467473112936,865.2408258048841
N2,p36-tea-0010,brics-odroid-025_cam0,brics-odroid-025_cam0,651.0626477055922,913.867126,651.0603942033867,651.0558555509307,651.0396300552022,650.9901440962996,650.7697396339261,648.9870612415466,643.2072899066579
N2,p36-tea-0010,brics-odroid-025_cam1,brics-odroid-025_cam1,810.97006366984,879.872681,810.9747655002942,810.9841682045543,811.017067628062,811.110979996124,811.4386734090814,812.3664531867508,815.5194890537837
N2,p36-tea-0010,brics-odroid-026_cam0,brics-odroid-026_cam0,853.7727997301757,921.928467,853.7720649682591,853.770595483843,853.7654527022298,853.7507625867793,853.6993885203992,853.5529588811261,853.0445428155992
N2,p36-tea-0010,brics-odroid-026_cam1,brics-odroid-026_cam1,882.5094646800264,927.79425,882.5090680789106,882.5082748970217,882.5054989739798,882.4975695954248,882.4698381043934,882.3907876829115,882.1162218318077
N2,p36-tea-0010,brics-odroid-027_cam0,brics-odroid-027_cam0,927.6569579127653,917.449829,927.6268899622415,927.5667527763841,927.3562591360811,926.7547331257477,924.6480184321111,918.6184924655226,899.3693965718719
N2,p36-tea-0010,brics-odroid-027_cam1,brics-odroid-027_cam1,788.4136662973157,919.998901,788.4257262684876,788.4498458672426,788.5342608552269,788.7754156129696,789.6190965287273,792.0264759677616,800.4842586287053
N2,p36-tea-0010,brics-odroid-028_cam0,brics-odroid-028_cam0,815.2188431340077,919.052307,815.2161026252619,815.2106469465031,815.1918140713592,815.1401552253363,814.9811643770314,814.6565657322938,677.5609075539398
N2,p36-tea-0010,brics-odroid-029_cam0,brics-odroid-029_cam0,1006.9344573721727,907.913086,1006.9157348262445,1006.878286311033,1006.7471805519372,1006.372284211642,1005.0565380183366,1001.2658145719147,530.5859128159868
N2,p36-tea-0010,brics-odroid-029_cam1,brics-odroid-029_cam1,801.7279978762488,905.857727,801.6963198342444,801.6329485599365,801.410989476766,800.7754493570333,798.5347167326086,791.9850204018023,780.6505176258821
N2,p36-tea-0010,brics-odroid-030_cam0,brics-odroid-030_cam0,742.5395189832329,930.997131,742.5595742604746,742.5996829432823,742.7400436828007,743.1409059928127,744.5419619307971,748.5282965896794,757.5962447603969
N2,p36-tea-0010,brics-odroid-030_cam1,brics-odroid-030_cam1,749.2307118736481,907.045105,749.2588932852952,749.3152356995807,749.5122201113303,750.0732044523056,752.0155648010144,757.3931635590804,771.7195638156085
N2,p41-boxing-0021,brics-odroid-001_cam1,brics-odroid-001_cam1,846.1591519694568,918.354065,846.271932682083,846.5006044579632,847.3351652815569,849.8274386256948,854.1332409056622,858.2243195476283,926.6233046394024
N2,p41-boxing-0021,brics-odroid-002_cam0,brics-odroid-002_cam0,852.9806549235965,940.340637,853.1745195717734,853.5631473234406,854.9328509608031,858.8153061101698,871.500551847152,926.0550792519998,965.9899473154089
N2,p41-boxing-0021,brics-odroid-006_cam0,brics-odroid-006_cam0,842.8989894875734,919.383789,842.8957052019801,842.8891371964045,842.8661551141073,842.8005428699998,842.5714915997319,841.9220883317374,839.7067851913936
N2,p41-boxing-0021,brics-odroid-007_cam0,brics-odroid-007_cam0,904.1539967822707,924.420349,904.1678096714514,904.1953590885294,904.2909875948618,904.557579829475,905.4196262656038,907.4015368897694,912.0363391051576
N2,p41-boxing-0021,brics-odroid-007_cam1,brics-odroid-007_cam1,863.9907566754739,931.304504,864.0055308974113,864.035071273577,864.1383779560218,864.4328163748106,865.4549833000705,868.3100856993625,1044.7075448173243
N2,p41-boxing-0021,brics-odroid-008_cam0,brics-odroid-008_cam0,914.1252190987137,919.474365,914.1294799777478,914.1379950427526,914.1677276767531,914.2520817873472,914.5405369450234,915.3106403454386,917.5023674605892
N2,p41-boxing-0021,brics-odroid-009_cam1,brics-odroid-009_cam1,786.0308231859165,931.934998,786.0298365057549,786.0278586331668,786.0208883372796,786.000554755274,785.9241155399492,785.6476217140927,782.3390071734354
N2,p41-boxing-0021,brics-odroid-010_cam0,brics-odroid-010_cam0,870.7444800859297,932.026672,870.7445062794668,870.7445586657406,870.7447420092931,870.7452657759625,870.7470981191332,870.7523261944731,870.7705409772921
N2,p41-boxing-0021,brics-odroid-010_cam1,brics-odroid-010_cam1,758.0070488891337,934.134155,758.0160844009877,758.0341545783991,758.0973913145339,758.2779915808196,758.9092056927885,760.7051058816915,818.4609484426779
N2,p41-boxing-0021,brics-odroid-011_cam0,brics-odroid-011_cam0,880.3271220648005,922.774414,880.3272162601485,880.3274046507323,880.3280640165907,880.3299479089034,880.3365414137023,880.3553789849201,880.4212986573528
N2,p41-boxing-0021,brics-odroid-012_cam0,brics-odroid-012_cam0,881.3812297723229,926.425415,881.3790949596115,881.3748260573373,881.3598924881717,881.3172900881683,881.1689352011372,880.751418792294,879.3604063156071
N2,p41-boxing-0021,brics-odroid-012_cam1,brics-odroid-012_cam1,853.9131195599207,926.514709,853.9132178444562,853.913414358335,853.9141015779394,853.9160601133267,853.9228577660391,853.9418021160917,854.0029989298132
N2,p41-boxing-0021,brics-odroid-014_cam1,brics-odroid-014_cam1,844.539339893959,922.314819,844.5423714043752,844.5484343835318,844.5696543729894,844.6302791637098,844.8424221821326,845.4481702978499,847.5639238349253
N2,p41-boxing-0021,brics-odroid-015_cam0,brics-odroid-015_cam0,853.3829681718595,914.97937,853.384095161354,853.3863491173139,853.3942377213928,853.4167745179657,853.4956291379297,853.7207210992893,854.5061363644813
N2,p41-boxing-0021,brics-odroid-015_cam1,brics-odroid-015_cam1,831.7036155116026,930.794434,831.7052641879145,831.7085615072232,831.720101774996,831.7530709705693,831.8684281887732,832.1977208136412,833.3467627330036
N2,p41-boxing-0021,brics-odroid-016_cam0,brics-odroid-016_cam0,923.7862912564566,919.84082,923.785682525634,923.7844650455783,923.7802036720435,923.7680266616643,923.7253877792898,923.6033963353652,923.1744793403261
