sequence,camera,disagreement_3model,log_spread_3model,disagreement_2model,primary_rel_err_pct,ensemble_e4_rel_err_pct,ensemble_e5_rel_err_pct
p44-dog-0004,brics-odroid-010_cam1,0.2873646435204329,0.33853795855570956,0.33474463531749127,12.980124383006297,33.77695946050754,58.40197539373675
p44-dog-0004,brics-odroid-011_cam0,0.4167289830191276,0.4847918381701157,0.3980679409975485,18.9915461607142,0.8850791993821449,21.26842396970455
p44-dog-0004,brics-odroid-012_cam0,0.20719351202884573,0.1978286562887633,0.05427922467706447,11.18594178711463,8.74194803650224,6.2307002320472265
p44-dog-0004,brics-odroid-012_cam1,0.3391627945426868,0.30588144899035796,0.30351861015392523,7.669540892926352,7.588612756375171,2.5901194594642707
p44-dog-0004,brics-odroid-014_cam1,0.3837242996319572,0.35910220586213554,0.35529234421798783,17.60867213379889,1.4039411252217942,7.233893033575827
p44-dog-0004,brics-odroid-015_cam0,0.31193623083639055,0.27312563204884793,0.2714403262765933,16.013175326652046,3.723645041354405,15.439930903013973
p44-dog-0004,brics-odroid-015_cam1,0.5245003099987254,0.46426854327971456,0.45610521384279235,18.885025634880094,2.3094308080837624,8.623900033990623
p44-dog-0004,brics-odroid-016_cam0,0.2805270274406907,0.29618385617171156,0.09006810867515735,5.708300704629982,1.3618901295954655,5.708300704629982
p44-dog-0004,brics-odroid-017_cam0,0.14983697118153214,0.14923734151568238,0.07766169244812256,4.191312842247215,0.3958588297698493,4.191312842247215
p44-dog-0004,brics-odroid-017_cam1,0.20082090968602617,0.20706264725643553,0.2063259889670936,8.867759422709891,1.072993975478714,4.4007295391214925
p44-dog-0004,brics-odroid-019_cam1,0.5543760754643545,0.5123650622673919,0.5014429456443372,3.0574449251451608,33.149037243301386,24.409381342431892
p44-dog-0004,brics-odroid-020_cam0,0.5041259867995384,0.5083185906206525,0.49764892087850465,19.16599861318392,4.225516727768136,6.22741699734743
p44-dog-0004,brics-odroid-020_cam1,0.44652932950399354,0.48479502652713935,0.3313107782584807,10.790466810989521,5.444424828292569,24.633840464251065
p44-dog-0004,brics-odroid-021_cam0,1.6376868346539093,1.2208271887537026,1.0888363460853907,14.00922041723022,58.32559978787807,25.492348272605327
p44-dog-0004,brics-odroid-021_cam1,0.1924491822516657,0.1794511857768807,0.15798325376047556,11.916450749000482,4.660679162221057,11.916450749000482
p44-dog-0004,brics-odroid-022_cam0,0.2666178423044956,0.2663629574149261,0.26479919744939434,8.887156803839058,4.092533853222908,4.300720855408763
p44-dog-0004,brics-odroid-022_cam1,0.388904616198154,0.45407201916050105,0.3856448687570702,19.439435498080893,2.06772156469381,19.049949796489678
p44-dog-0004,brics-odroid-023_cam0,0.2677865069047804,0.24614769945691445,0.04133293211409956,5.676690049786361,3.706794820449967,1.6957593128874207
p44-dog-0004,brics-odroid-024_cam0,1.6701456591647041,1.1295964044762625,1.0230576371203068,17.524791164241897,45.08154323065241,3.426119381742363
p44-dog-0004,brics-odroid-024_cam1,0.4564738386899224,0.45268288124736705,0.22556204840806182,14.348604085603847,4.076748853048211,7.42697199935129
p44-dog-0004,brics-odroid-025_cam0,0.30998547493377493,0.3593304900311662,0.35551341967443806,26.74159232072921,12.323117518273138,2.1813864111299672
p44-dog-0004,brics-odroid-025_cam1,0.5501201080861258,0.5356128195257861,0.25166521750620346,21.020817444828786,10.370237612696632,1.7166048786670163
p44-dog-0004,brics-odroid-026_cam0,1.3288098595351467,0.8778471265329258,0.056247482799282385,0.5455713567133558,3.4141945558198565,6.364661230948365
